,inci,title,peh_class
73,"[' Aqua (Water)', ' Aloe Barbadensis Leaf Juice', ' Cetearyl Alcohol', ' Cocos Nucifera (Coconut) Oil', ' Triticum Vulgare (Wheat) Germ Oil', ' Betaine', ' Argania Spinosa Kernel Oil', ' Hydrolyzed Rice Protein', ' Hydrolyzed Hemp Seed Extract', ' Guar Hydroxypropyltrimonium Chloride', ' Tocopherol', ' Sodium Phytate', ' Acorbyl Palmitate', ' Lecithin', ' Hydroxyethylcellulose', ' Lactic Acid', ' Citric Acid', ' Cetrimonium Chloride', ' Sodium Benzoate', ' Potassium Sorbate', ' Ethylhexylglycerin', ' Phenoxyethanol', ' Parfum (Fragrance).']",EQUILIBRA Maska Repair restrukturyzująca 250m,P
74,"[' Aqua (Water)', ' Aloe Barbadensis Leaf Juice', ' Cetearyl Acohol', ' Argania Spinosa Kernel Oil', ' Hydrolyzed Hemp Seed Extract', ' Hydrolyzed Rice Protein', ' Lecithin', ' Tocopherol', ' Sodium Phytate', ' Ascorbyl Palmitate', ' Sodium Benzoate', ' Potassium Sorbate', ' Citric Acid', ' Lactic Acid', ' Cetrimonium Chloride', ' Ethylhexylglycerin', ' Phenoxyethanol', ' Parfum (Fragrance).']",EQUILIBRA Odżywka Disciplinante Idratante nawilżająca i ułatwiająca rozczesywanie 200ml,P
75,"[' Aqua (Water)', ' Aloe Barbadensis Leaf Juice', ' Ceteraryl Alcohol', ' Triticum Vulgare (Wheat) Germ Oil', ' Cocos Nucifera (Coconut) Oil', ' Betaine', ' Cetyl Alcohol', ' Hydrolyzed Chesnut Extract', ' Hydrolyzed Rice Protein', ' Hydrolyzed Hemp Seed Extract', ' Argania Spinosa Kernel Oil', ' Tocopherol', ' Lecithin', ' Sodium Phytate', ' Ascorbyl Palmitate', ' Sodium Benzoate', ' Potassium Sorbate', ' Citric Acid', ' Lactic Acid', ' Cetrimonium Chloride', ' Ethylhexylglycerin', ' Phenoxyethanol', ' Parfum (Fragrance).']",EQUILIBRA Odżywka Repair restrukturyzująca 200ml,P
76,"[' Aqua', ' Salvia Officinalis Flower Water (hydrolat z szałwii lekarskiej)', '\xa0 Schizandra Chinensis Fruit Extract (wyciąg z cytryńca chińskiego)', ' Camellia Sinensis Leaf Extract (wyciąg z zielonej herbaty)', ' Glycerin', ' Behenamidopropyl Dimethylamine', ' Glyceryl Monostearate', ' Glyceryl Stearate SE', ' Organic Triticum Vulgare Oil (olej z kiełków pszenicy)', ' Kaolin (biała glinka)', ' Vitis Vinifera (Grape) Seed Oil (olej z pestek winogron)', ' Hydrolyzed Keratin (keratyna hydrolizowana)', ' Cocoyl Hydrolyzed Oat Protein (hydrolizat protein owsa)', ' Parfum', ' Lactic Acid', ' Benzoic Acid', ' Sorbic Acid', ' Dehydroacetic Acid', ' Benzyl Alcohol.']",FITOKOSMETIK Balsam z białą glinką 270ml,P
77,"[' Aqua', ' Salvia Officinalis Flower Water (hydrolat z szałwii lekarskiej)', ' Equisetum Arvense Extract (wyciąg ze skrzypu polnego)', ' Laminaria Digitata Extract (wyciąg z listownicy palczastej)', ' Glycerin', ' Behenamidopropyl Dimethylamine', ' Glyceryl Monostearate', ' Glyceryl Stearate SE', ' Dead Sea Salt (sól z morza martwego)', ' Arctium Lappa Seed Oil (olej z nasion łopianu większego)', ' Chitosan (ekstrakt z pancerzy morskich skorupiaków)', ' Hydrolyzed Pearl Powder (proszek perłowy)', ' Parfum', ' Lactic Acid', ' Benzoic Acid', ' Sorbic Acid', ' Dehydroacetic Acid', ' Benzyl Alcohol.']",FITOKOSMETIK Balsam z solą z Morza Martwego 270ml,P
78,"['\xa0Aqua', ' Hippophae Rhamnoides Water', ' Prunus Amygdalus Dulcis Oil', ' Simmondsia Chinensis Seed Oil', ' Tilia Cordata Flower Extract', ' Citrus Limon Juice', ' Glycerin', ' Behenamidopropyl Dimethylamine', ' Glyceryl Monostearate', ' Hydrolyzed Silk', ' Parfum', ' Phospholipids', ' Arginine', ' Glycine', ' Proline', ' Sphingolipids', ' Lactic Acid', ' Benzoic Acid', ' Sorbic Acid', ' Dehydroacetic Acid', ' Benzyl Alcohol', ' CI 47005.']",FITOKOSMETIK FITNESS MODEL maska jedwabny blask 250ml,P
79,"['\xa0Aqua', ' Prunus Amygdalus Dulcis Oil', ' Olea Europaea Fruit Oil', ' Carthamus Tinctorius Seed Oil', ' Macadamia Integrifolia Seed Oil', ' Argania Spinosa Kernel Oil', ' Simmondsia Chinensis Seed Oil', ' Pinus Sibirica Seed Oil', ' Aloe Barbadensis Leaf Extract', ' Glycerin', ' Behenamidopropyl Dimethylamine', ' Glyceryl Monostearate', ' Hydrolyzed Keratin', ' Hydrolyzed Silk', ' Cysteine', ' Lysine', ' Parfum', ' Lactic Acid', ' Benzoic Acid', ' Sorbic Acid', ' Dehydroacetic Acid', ' Benzyl Alcohol', ' CI 47005.']",FITOKOSMETIK FITNESS MODEL maska natychmiastowa regeneracja do włosów zniszczonych 250ml,P
80,"[' Aqua', ' Olea Europaea Fruit Oil', ' Hippophae Rhamnoides Oil', ' Simmondsia Chinensis Seed Oil', ' Pinus Sibirica Seed Oil', ' Panax Ginseng Root Extract', ' Lecithin', ' Glycerin', ' Behenamidopropyl Dimethylamine', ' Glyceryl Monostearate', ' Beeswax', ' Parfum', ' Niacin', ' Silk Amino Acids', ' Tocopheryl Acetate ', ' Aspartic Acid', ' Lactic Acid', ' Benzoic Acid', ' Sorbic Acid', ' Dehydroacetic Acid', ' Benzyl Alcohol', ' CI 47005.']",FITOKOSMETIK FITNESS MODEL maska odżywienie i nawilżenie 250ml,P
81,"['\xa0Aqua', ' Arctium Lappa Seed Oil', ' Ricinus Communis Seed Oil', ' Prunus Amygdalus Dulcis Oil', ' Simmondsia Chinensis Seed Oil', ' Juniperus Communis Fruit Extract', ' Glycerin', ' Behenamidopropyl Dimethylamine', ' Glyceryl Monostearate', ' Parfum', ' Retinyl Palmitate', ' Collagen', ' Tocopheryl Acetate', ' Taurine', ' Cysteine', ' Hydroxylysine', ' Lactic Acid', ' Benzoic Acid', ' Sorbic Acid', ' Dehydroacetic Acid', ' Benzyl Alcohol', ' CI 45380.']",FITOKOSMETIK FITNESS MODEL maska wzmocnienie i wzrost 250ml,P
82,"[' Aqua (Distilled Water)', ' Behentrimonium Methosulfate*', ' Hydroxypropyltrimonium (Honey)', ' Cocos Nucifera (Coconut) Oil', ' Cetearyl Alcohol', ' Butyrospermum Parkii (Shea Butter)', ' Olea Europaea (Olive) Fruit Oil', ' Cetyl Alcohol', ' Hydrolyzed Soy Protein', ' Hibiscus Sabdariffa (Hibiscus) Flower Extract', ' Nelumbo Nucifera (Lotus) Flower Extract', ' Ricinus communis (Castor) Seed Oil', ' Butylene Glycol', ' Hydroxyethylcellulose*', ' Arctium Lappa (Burdock) Root Extract', ' Rosmarinus Officinalis (Rosemary) Leaf Extract', ' Hydrolyzed Wheat Protein', ' Calendula Officinalis (Calendula) Extract', ' Benzyl Alcohol', ' Panthenol (Pro-Vitamin B5)', ' Potassium Sorbate', ' Sodium Benzoate', ' (Tocopherol) Vitamin E', ' Citric Acid', ' Citronellol**', ' Geraniol**', ' Limonene**', ' Linalool**', ' Citral', ' Natural Aroma***']",FLORA & CURL Sweet Hibiscus Curl Activating Lotion Odżywka bez spłukiwania aktywująca skręt 300ml,P
83,"['\xa0Aqua (Water)', ' Cetearyl Alcohol', ' Cocos Nucifera (Coconut) Oil', ' Equisetum Arvense (Horsetail) Extract', ' Mentha Piperita (Peppermint) Leaf Extract', ' Rosmarinus Officinalis (Rosemary) Flower/Leaf/Stem Extract', ' Simmondsia Chinensis (Jojoba) Seed Oil', ' Persea Gratissima (Avocado) Oil', ' Laurus Nobilis (Bay Laurel) Leaf Extract', ' Ocimum Basilicum (Basil) Leaf Extract', ' Urtica Dioica (Nettle) Leaf Extract', ' Aloe Barbadensis (Aloe Vera) Leaf Juice Powder', ' Althea Officinalis (Marshmallow) Root Extract', ' Arctium Lappa (Burdock) Root Extract', ' Origanum Vulgare (Oregano) Leaf Extract', ' Cymbopogon Flexuosus (Lemongrass) Extract', ' Thymus Vulgaris (Thyme) Leaf Extract', ' Salvia Officinalis (Sage) Leaf Extract', ' Hydrolyzed Oat Flour', ' Behentrimonium Methosulfate', ' Lavandula Officinalis (Lavender) Flower Oil', ' Citrus Sinensis (Sweet Orange) Peel Oil Expressed', ' Citrus Paradisi (Grapefruit) Peel Oil', ' Cinnamal', ' Citral', ' Eugenol', ' Geraniol', ' Citronellol', ' Limonene', ' Linalool', ' Benzoic Acid', ' Dehydroacetic Acid', ' Phenoxyethanol']",JESSICURL Aloeba Daily Conditioner Citrus Lavender Odżywka bez spłukiwania cytrusy i lawenda 237ml,P
84,"['\xa0Aqua (Water)', ' Cetearyl Alcohol', ' Cocos Nucifera (Coconut) Oil', ' Equisetum Arvense (Horsetail) Extract', ' Mentha Piperita (Peppermint) Leaf Extract', ' Rosmarinus Officinalis (Rosemary) Flower/Leaf/Stem Extract', ' Simmondsia Chinensis (Jojoba) Seed Oil', ' Persea Gratissima (Avocado) Oil', ' Laurus Nobilis (Bay Laurel) Leaf Extract', ' Ocimum Basilicum (Basil) Leaf Extract', ' Urtica Dioica (Nettle) Leaf Extract', ' Aloe Barbadensis (Aloe Vera) Leaf Juice Powder', ' Althea Officinalis (Marshmallow) Root Extract', ' Arctium Lappa (Burdock) Root Extract', ' Origanum Vulgare (Oregano) Leaf Extract', ' Cymbopogon Flexuosus (Lemongrass) Extract', ' Thymus Vulgaris (Thyme) Leaf Extract', ' Salvia Officinalis (Sage) Leaf Extract', ' Hydrolyzed Oat Flour', ' Behentrimonium Methosulfate', ' Parfum (Fragrance)', ' Cinnamal', ' Citral', ' Coumarin', ' Eugenol', ' Geraniol', ' Citronellol', ' Limonene', ' Linalool', ' Benzoic Acid', ' Dehydroacetic Acid', ' Phenoxyethanol']",JESSICURL Aloeba Daily Conditioner Island Fantasy Odżywka bez spłukiwania rajska wyspa 237ml,P
85,"['\xa0Aqua (Water)', ' Cetearyl Alcohol', ' Cocos Nucifera (Coconut) Oil', ' Equisetum Arvense (Horsetail) Extract', ' Mentha Piperita (Peppermint) Leaf Extract', ' Rosmarinus Officinalis (Rosemary) Flower/Leaf/Stem Extract', ' Simmondsia Chinensis (Jojoba) Seed Oil', ' Persea Gratissima (Avocado) Oil', ' Laurus Nobilis (Bay Laurel) Leaf Extract', ' Ocimum Basilicum (Basil) Leaf Extract', ' Urtica Dioica (Nettle) Leaf Extract', ' Aloe Barbadensis (Aloe Vera) Leaf Juice Powder', ' Althea Officinalis (Marshmallow) Root Extract', ' Arctium Lappa (Burdock) Root Extract', ' Origanum Vulgare (Oregano) Leaf Extract', ' Cymbopogon Flexuosus (Lemongrass) Extract', ' Thymus Vulgaris (Thyme) Leaf Extract', ' Salvia Officinalis (Sage) Leaf Extract', ' Hydrolyzed Oat Flour', ' Behentrimonium Methosulfate', ' Cinnamal', ' Citral', ' Eugenol', ' Geraniol', ' Citronellol', ' Limonene', ' Linalool', ' Benzoic Acid', ' Dehydroacetic Acid', ' Phenoxyethanol']",JESSICURL Aloeba Daily Conditioner No Fragrance Added Odżywka bez spłukiwania bezzapachowa 237ml,P
86,"['\xa0Aqua (Water)', ' Cetearyl Alcohol', ' Butyrospermum Parkii (Shea Butter)', ' Simmondsia Chinensis (Jojoba) Seed Oil', ' Persea Gratissima (Avocado) Oil', ' Behentrimonium Methosulfate', ' Aloe Barbadensis (Aloe Vera) Leaf Juice Powder', ' Lecithin', ' Hydrolyzed Oat Flour', ' Equisetum Arvense (Horsetail) Extract', ' Mentha Piperita (Peppermint) Leaf Extract', ' Rosmarinus Officinalis (Rosemary) Flower/Leaf/Stem Extract', ' Laurus Nobilis (Bay Laurel) Leaf Extract', ' Ocimum Basilicum (Basil) Leaf Extract', ' Urtica Dioica (Nettle) Leaf Extract', ' Arctium Lappa (Burdock) Root Extract', ' Althea Officinalis (Marshmallow) Root Extract', ' Origanum Vulgare (Oregano) Leaf Extract', ' Cymbopogon Flexuosus (Lemongrass) Extract', ' Thymus Vulgaris (Thyme) Leaf Extract', ' Salvia Officinalis (Sage) Leaf Extract', ' Lavandula Officinalis (Lavender) Flower Oil', ' Citrus Sinensis (Sweet Orange) Peel Oil Expressed', ' Citrus Paradisi (Grapefruit) Peel Oil', ' Cinnamal', ' Citral', ' Eugenol', ' Geraniol', ' Citronellol', ' Limonene', ' Linalool', ' Benzoic Acid', ' Dehydroacetic Acid', ' Phenoxyethanol']",JESSICURL Too Shea! Extra Moisturizing Conditioner Citrus Lavender Extra nawilżająca odżywka cytrusy i lawenda 237ml,P
87,"['\xa0Aqua (Water)', ' Cetearyl Alcohol', ' Butyrospermum Parkii (Shea Butter)', ' Simmondsia Chinensis (Jojoba) Seed Oil', ' Persea Gratissima (Avocado) Oil', ' Behentrimonium Methosulfate', ' Aloe Barbadensis (Aloe Vera) Leaf Juice Powder', ' Lecithin', ' Hydrolyzed Oat Flour', ' Equisetum Arvense (Horsetail) Extract', ' Mentha Piperita (Peppermint) Leaf Extract', ' Rosmarinus Officinalis (Rosemary) Flower/Leaf/Stem Extract', ' Laurus Nobilis (Bay Laurel) Leaf Extract', ' Ocimum Basilicum (Basil) Leaf Extract', ' Urtica Dioica (Nettle) Leaf Extract', ' Arctium Lappa (Burdock) Root Extract', ' Althea Officinalis (Marshmallow) Root Extract', ' Origanum Vulgare (Oregano) Leaf Extract', ' Cymbopogon Flexuosus (Lemongrass) Extract', ' Thymus Vulgaris (Thyme) Leaf Extract', ' Salvia Officinalis (Sage) Leaf Extract', ' Parfum (Fragrance)', ' Cinnamal', ' Citral', ' Coumarin', ' Eugenol', ' Geraniol', ' Citronellol', ' Limonene', ' Linalool', ' Benzoic Acid', ' Dehydroacetic Acid', ' Phenoxyethanol']",JESSICURL Too Shea! Extra Moisturizing Conditioner Island Fantasy Extra nawilżająca odżywka rajska wyspa 237ml,P
88,"[' Aqua (Water)', ' Cetearyl Alcohol', ' Butyrospermum Parkii (Shea Butter)', ' Simmondsia Chinensis (Jojoba) Seed Oil', ' Persea Gratissima (Avocado) Oil', ' Behentrimonium Methosulfate', ' Aloe Barbadensis (Aloe Vera) Leaf Juice Powder', ' Lecithin', ' Hydrolyzed Oat Flour', ' Equisetum Arvense (Horsetail) Extract', ' Mentha Piperita (Peppermint) Leaf Extract', ' Rosmarinus Officinalis (Rosemary) Flower/Leaf/Stem Extract', ' Laurus Nobilis (Bay Laurel) Leaf Extract', ' Ocimum Basilicum (Basil) Leaf Extract', ' Urtica Dioica (Nettle) Leaf Extract', ' Arctium Lappa (Burdock) Root Extract', ' Althea Officinalis (Marshmallow) Root Extract', ' Origanum Vulgare (Oregano) Leaf Extract', ' Cymbopogon Flexuosus (Lemongrass) Extract', ' Thymus Vulgaris (Thyme) Leaf Extract', ' Salvia Officinalis (Sage) Leaf Extract', ' Cinnamal', ' Citral', ' Eugenol', ' Geraniol', ' Citronellol', ' Limonene', ' Linalool', ' Benzoic Acid', ' Dehydroacetic Acid', ' Phenoxyethanol']",JESSICURL Too Shea! Extra Moisturizing Conditioner No Fragrance Extra nawilżająca odżywka bezzapachowa 237ml,P
89,"['\xa0Nałożyć\xa0maskę\xa0na umyte', ' wilgotne włosy. Zmyć letnią wodą po upływie 10 - 20 minut.\xa0Stosować co drugie mycie lub w zależności od potrzeb.\nRada: ze względu na zawartość protein', ' maski\xa0najlepiej\xa0stosować\xa01-2 razy w tygodniu. Częstotliwość jest większa', ' jeżeli nasze włosy lubią proteiny (np. są hennowane).\n\nSkład: Aqua With Infusions Of Organic Hippophae Rhamnoides Extract (organiczny ekstrakt rokitnika)', ' Juniperus Communis Fruit Extract (ekstrakt z jałowca)', ' Vaccinium Macrocarpon Fruit (żurawina)', ' Cetearyl Alcohol', ' Glycerin', ' Ceteareth-3. Behentrimonium Chloride', ' Hydrolyzed corn Protein (priteiny kukurydzy)', ' Hydrolyzed Wheat Protein (proteiny pszenicy)', ' Hydrolyzed Soy Protein (proteiny soi)', ' Soybean Glycerides (gliceryd sojowy)', ' Butyrospermum Parkii Butter Unsaponifiables (masło shea)', ' Hydroxyethylcellulose', ' Silicone Quaternium-18', ' Trideceth-б', ' Trideceth-12', ' Tetrasodium EDTA', ' Parfum', ' Phenoxyethanol', ' Ethylhexylglycerin', ' Citric Acid', ' CI 19140', ' CI 15985', ' CI 16035\n\nPojemność: 220ml']",KARELIA ORGANICA Maska rokitnikowa nadająca objętość 220ml,P
90,"[' Aqua', ' Propanediol', ' Lavandula Hybrida Flower Water*', ' Cetearyl Alcohol', ' Hamamelis Virginiana Leaf Water*', ' Aloe Barbadensis Leaf Juice*', ' Behenamidopropyl Dimethylamine', ' Inulin', ' Glycerin', ' Sodium Pca', ' Betaine', ' Linum Usitatissimum Seed Oil*', ' Caprylic/Capric Triglyceride', ' Lactic Acid', ' Caffeine', ' Hydrolyzed Wheat Protein', ' Urtica Dioica Leaf Extract*', ' Saccharide Isomerate', ' Cyamopsis Tetragonoloba Gum', ' Fructose', ' Tocopherol', ' Glycine Soja Oil Unsaponifiables', ' Helianthus Annuus Seed Oil Unsaponifiables', ' Citric Acid', ' Sodium Citrate', ' CI 77492 (ossido di ferro)', ' Parfum**', ' Benzyl Alcohol', ' Sodium Benzoate', ' Potassium Sorbate', ' Geraniol***Z Kontrolowanych Upraw Ekologicznych**Naturalnego Pochodzenia']",LASAPONARIA Wondermask Wzmacniająca maska do włosów 150ml,P
91,"['\xa0Aqua', ' Cetearyl Alcohol', ' Isopropyl Myristate', ' Distearoylethyl Dimonium Chloride', ' Cannabis Sativa Seed Oil', ' Oryza Sativa Seed Protein', ' Oryza Sativa Extract', ' Acetum', ' Prunus Armeniaca Fruit Extract', ' Prunus Persica Fruit Extract', ' Pyrus Malus Fruit Extract', ' Borago Officinalis Seed Oil', ' Nigella Sativa Seed Oil', ' Hydroxypropyl Guar Hydroxypropyltrimonium Chloride', ' Stearyl Alcohol', ' Glycerin', ' Panthenol', ' Tocopheryl Acetate', ' Citric Acid', ' Phytic Acid', ' SodiumBenzoate', ' Potassium Sorbate', ' Gluconolactone', ' Calcium Gluconate', ' Polysorbate 80', ' Trisodium Ethylenediamine Disuccinate', ' Parfum', ' Limonene']",MAWAWO  Maska do włosów wysokoporowatych 200ml,P
92,"['\xa0Aqua', ' Quaternium-91', ' Behentrimonium Chloride', ' Myristyl Myristate', ' Cetearyl Alcohol', ' Glycerin', ' Argania Spinosa Kernel Oil (olej arganowy)', ' Mumio', ' Whey (serwatka)', ' Citrus Aurantium Bergamia Fruit Oil (olej bergamotowy)', ' Limonene', ' Linalool', ' Citral', ' Citronellol', ' Lactic Acid', ' Sodium Benzoate', ' Potassium Sorbate', ' Methylpropanediol', ' Caprylyl Glycol', ' Benzoic Acid.']",NAMI Maska do włosów Magiczne Mumio 200ml,P
93,"['\xa0Aqua', ' Quaternium-91', ' Behentrimonium Chloride', ' Myristyl Myristate', ' Cetearyl Alcohol', ' Glycerin', ' Argania Spinosa Kernel Oil (olej arganowy)', ' Whey (serwatka mleczna)', ' Coumarin', ' Lactic Acid', ' Sodium Benzoate', ' Potassium Sorbate']",NAMI Odżywka na bazie serwatki mlecznej z olejem arganowym 280ml,P
94,"['\xa0Aqua (Water)', '\xa0Cetearyl Alcohol', '\xa0Behenamidopropyl Dimethylamine', '\xa0Glycerin', '\xa0Butyrospermum Parkii Butter', '\xa0Lactic Acid', '\xa0Helianthus Annuus (Sunflower) Seed Oil', '\xa0Avena Sativa Kernel Extract', '\xa0Dicaprylyl Ether', '\xa0Lauryl Alcohol', '\xa0Hydrolyzed Oats', '\xa0Fragrance', '\xa0Panthenol', '\xa0Benzyl Alcohol', '\xa0Dehydroacetic Acid']",NEBIOLINA Balsam do włosów z organicznym owsem 200ml,P
95,"[' Aqua [Water]', ' Cetyl alcohol', ' Stearyl alcohol', ' Hydrolyzed quinoa', ' Camelia sinensis leaf extract (*)', ' Malva sylvestris (Mallow) flower/leaf extract (*)', ' Althaea officinalis root extract (*)', ' Lactic acid', ' Glycerin', ' Tocopherol', ' Dipalmitoylethyl hydroxyethylmonium methosulfate', ' Benzyl alcohol', ' Behenamidopropyl dimethylamine', ' Benzoic acid', ' Dehydroacetic acid', ' Parfum [Fragrance]**']",PHITOFILOS Balsamo Leggero Lekki balsam 200ml,P
96,"['\xa0Aqua (Water)', ' Myristyl Alcohol', ' Behenamidopropyl Dimethylamine', ' Caprylic/capric Triglyceride', ' Cetyl Alcohol', ' Oryza Sativa (Rice) Bran oil', ' Argania Spinosa (Argan) Kernel Oil', ' Malva sylvestris (Mallow) extract', ' Althaea Officinalis Root Extract', ' Hydrolyzed Rice Protein', ' Lactic Acid', ' Benzyl Alcohol', ' Parfum (Fragrance)', ' Sodium Benzoate', ' Sodium Dehydroacetate', ' gliceryna', ' Hexyl Cinnamal', ' Coumarin', ' Linalool']",PHITOFILOS Balsamo Ristrutturante Odżywka odbudowująca 1000ml,P
97,"['\xa0Aqua (Water)', ' Myristyl Alcohol', ' Behenamidopropyl Dimethylamine', ' Caprylic/capric Triglyceride', ' Cetyl Alcohol', ' Oryza Sativa (Rice) Bran oil', ' Argania Spinosa (Argan) Kernel Oil', ' Malva sylvestris (Mallow) extract', ' Althaea Officinalis Root Extract', ' Hydrolyzed Rice Protein', ' Lactic Acid', ' Benzyl Alcohol', ' Parfum (Fragrance)', ' Sodium Benzoate', ' Sodium Dehydroacetate', ' gliceryna', ' Hexyl Cinnamal', ' Coumarin', ' Linalool']",PHITOFILOS Balsamo Ristrutturante Odżywka odbudowująca 250ml,P
98,"['\xa0Aqua\xa0 [Water]', ' Sucrose', ' Cetyl alcohol', ' Stearyl alcohol', ' Acacia concinna fruit powder', ' Lavandula angustifolia (Lavender) flower extract*', ' Melia azadirachta leaf powder', ' Urtica dioica (Nettle) leaf extract*', 'Glycyrrhiza glabra (Licorice) root extract*', ' Rosa damascena flower extract*', ' Taraxacum officinale (Dandelion) rhizome/root extract*', ' Arctium lappa root extract*', ' Prunus armeniaca (Apricot) seed powder', ' Hydrolyzed rice protein', ' Citric acid', ' Glycerin', ' Tocopherol', ' Decyl glucoside', ' Sodium benzoate', ' Potassium sorbate', ' Dipalmitoylethyl hydroxyethylmonium methosulfate', ' Lactic acid', ' Dehydroacetic acid', ' Benzoic acid', ' Benzyl alcohol', ' Behenamidopropyl dimethylamine', ' Parfum [Fragrance]']",PHITOFILOS Co-Wash Districante odżywka do mycia shikakai i lawenda 150ml,P
99,"['\xa0Aqua [Water]', ' Myristyl Alcohol', ' Behenamidopropyl Dimethylamine', ' Caprylic/Capric Triglyceride', ' Cetyl Alcohol', ' Moringa Oleifera Leaf Extract', ' Spirulina Platensis Extract', ' Hydrolyzed Hemp Seed Extract', ' Hydrolyzed Rice Protein', ' Almond/Borage/Linseed/Olive Acids/Glycerides', ' Rosa Moschata Seed Oil', ' Cannabis Sativa Seed Oil*', ' Prunus Amygdalus Dulcis (Sweet Almond) Oil', ' Ricinus Communis (Castor) Seed Oil*', ' Simmondsia Chinensis (Jojoba) Seed Oil*', ' Prunus Ameniaca (Apricot) Fruit Extract*', ' Cocos Nucifera (Coconut) Fruit Extract*', ' Panicum Milliaceum (Millet) Seed Extract*', ' Glycerin', ' Citric Acid', ' Tocopherol', ' Potassium Sorbate', ' Sodium Benzoate', ' Lactic Acid', ' Benzyl Alcohol', ' Sodium Dehydroacetate', ' Parfum (Fragrance)**.']",PHITOFILOS Maschera Rigenerante Maska regeneracyjna Moringa i Spirulina 200ml,P
100,"['\xa0Aqua (Water)', ' Aloe Barbadensis Leaf Juice* (sok aloesowy)', ' Brassica Alcohol', ' Polyglyceryl-4 Stearate', ' Glycerin', ' Parfum (Fragrance)', ' Inulin', ' Potassium Olivate', ' Glyceryl Olivate Oleate Estolides', ' Tetradecane', ' Opuntia Ficus-Indica Seed Oil* (olej z opuncji figowej)', ' Opuntia Ficus-Indica Stem Extract* (wyciąg z opuncji figowej)', ' Hydrogenated Olive Oil Unsaponifiables (uwodorniona oliwa z oliwek)', ' Olea Europaea (Olive) Fruit Oil * (oliwa z oliwek)', ' Hydrolyzed Vegetable Protein (proteiny roślinne)', ' Bisabolol*', ' Sodium Anisate', ' Tocopherol', ' Helianthus Annuus (Sunflower) Seed Oil (olej słonecznikowy)', ' Alpha-Glucan Oligosaccharide', ' Geraniol', ' Linalool', ' Limonene', ' Citronellol']",PIERPAOLI Prebiotic Collection Odbudowująca odżywka do włosów z prebiotykami i wyciągiem z opuncji cert. Cosmos Organic 200ml,P
